"/屈服强度","/时间","/温度","1050℃+150MPa蠕变条件/相对时间","1150℃+100MPa蠕变条件/相对时间","_id","Al","B","C","Co","Cr","Fe","Gr","Hf","Mn","Mo","N","Nb","Nb+Ta","Ni","Re","Ru","Si","Ta","Ti","W","Y","Zr","冷挤压/冷挤压壁厚尺寸","力学性能/应变率","加压/压强","加热/温度","变形测试/屈服强度","变形测试/温度","变形测试/等效压力","变形测试/饱和压力","固溶处理/时间","固溶处理/温度","备注","应变/临界应变","应变/应变温度","应变测试/冲击速率","应变测试/时间","拉伸实验/温度","拉伸实验/载荷强度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/时效时间","时效/时效温度","时效处理/时间","时效处理/温度","材料牌号","样品中位置/样品中位置","样品尺寸/d1","样品尺寸/d4","样品尺寸/d5","样品尺寸/样品d0","模锻/模锻","渗氮/合金中的含氮量","炉冷/温度","热处理/应变温度","热挤压/热挤压温度","真应变/真应变","退火/退火时间","退火/退火温度","锯齿/锯齿类型","锻造/锻造温度"
,,,"0.464",,"ObjectId(""5b4cd988e6b1a819a85d6f67"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.129s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.620",,"ObjectId(""5b4cd98de6b1a819a85d6f69"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-6.925s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.575",,"ObjectId(""5b4cd992e6b1a819a85d6f6b"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-6.959s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.539",,"ObjectId(""5b4cd997e6b1a819a85d6f6d"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.027s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.499",,"ObjectId(""5b4cd99ce6b1a819a85d6f6f"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.095s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.529",,"ObjectId(""5b4cd9a1e6b1a819a85d6f71"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.027s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.560",,"ObjectId(""5b4cd9a6e6b1a819a85d6f73"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-6.993s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.590",,"ObjectId(""5b4cd9abe6b1a819a85d6f75"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-6.959s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.484",,"ObjectId(""5b4cd9afe6b1a819a85d6f77"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.095s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.550",,"ObjectId(""5b4cd9b4e6b1a819a85d6f79"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-6.993s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.474",,"ObjectId(""5b4cd9b9e6b1a819a85d6f7b"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.129s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.509",,"ObjectId(""5b4cd9bee6b1a819a85d6f7d"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.061s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.454",,"ObjectId(""5b4cd9c3e6b1a819a85d6f7f"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.163s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.605",,"ObjectId(""5b4cd9c8e6b1a819a85d6f81"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-6.925s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.449",,"ObjectId(""5b4cd9cde6b1a819a85d6f83"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.163s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.439",,"ObjectId(""5b4cd9d7e6b1a819a85d6f85"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.231s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.418",,"ObjectId(""5b4cd9dce6b1a819a85d6f87"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.299s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.363",,"ObjectId(""5b4cd9e4e6b1a819a85d6f89"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.503s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.424",,"ObjectId(""5b4cd9e9e6b1a819a85d6f8b"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.265s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.429",,"ObjectId(""5b4cd9ede6b1a819a85d6f8d"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.231s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.338",,"ObjectId(""5b4cd9f2e6b1a819a85d6f8f"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.605s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.323",,"ObjectId(""5b4cd9f7e6b1a819a85d6f91"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.673s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.368",,"ObjectId(""5b4cd9fce6b1a819a85d6f93"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.469s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.348",,"ObjectId(""5b4cda01e6b1a819a85d6f95"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.571s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.333",,"ObjectId(""5b4cda06e6b1a819a85d6f97"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.639s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.393",,"ObjectId(""5b4cda0be6b1a819a85d6f99"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.401s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.439",,"ObjectId(""5b4cda10e6b1a819a85d6f9b"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.197s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.378",,"ObjectId(""5b4cda15e6b1a819a85d6f9d"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.435s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.398",,"ObjectId(""5b4cda1ae6b1a819a85d6f9f"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.367s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.403",,"ObjectId(""5b4cda1fe6b1a819a85d6fa1"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.333s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.308",,"ObjectId(""5b4cda29e6b1a819a85d6fa3"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.742s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.252",,"ObjectId(""5b4cda2ee6b1a819a85d6fa5"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.912s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.313",,"ObjectId(""5b4cda33e6b1a819a85d6fa7"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.707s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.297",,"ObjectId(""5b4cda37e6b1a819a85d6fa9"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.776s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.287",,"ObjectId(""5b4cda3ce6b1a819a85d6fab"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.810s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.156",,"ObjectId(""5b4cda41e6b1a819a85d6fad"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.810s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.212",,"ObjectId(""5b4cda46e6b1a819a85d6faf"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.946s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.272",,"ObjectId(""5b4cda4be6b1a819a85d6fb1"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.844s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.237",,"ObjectId(""5b4cda50e6b1a819a85d6fb3"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.912s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.222",,"ObjectId(""5b4cda55e6b1a819a85d6fb5"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.946s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.197",,"ObjectId(""5b4cda59e6b1a819a85d6fb7"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.912s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.182",,"ObjectId(""5b4cda5ee6b1a819a85d6fb9"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.878s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.202",,"ObjectId(""5b4cda63e6b1a819a85d6fbb"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.946s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.257",,"ObjectId(""5b4cda68e6b1a819a85d6fbd"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.878s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.166",,"ObjectId(""5b4cda6de6b1a819a85d6fbf"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.844s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.141",,"ObjectId(""5b4cda77e6b1a819a85d6fc1"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.776s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.096",,"ObjectId(""5b4cda7ce6b1a819a85d6fc3"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.605s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.151",,"ObjectId(""5b4cda80e6b1a819a85d6fc5"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.810s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.081",,"ObjectId(""5b4cda85e6b1a819a85d6fc7"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.537s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.136",,"ObjectId(""5b4cda8ae6b1a819a85d6fc9"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.742s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
